user_id,idx,rank,score,super_asset_nm,unique_asset_id,is_movie,is_drama,created,smry,new_genre,new_poster_path
436971,260506,48,0.2142857142857142,중2병이라도 사랑이 하고 싶어! 극장판,1403030217,1,0,20210907215200,"과거 흑역사 소년, 현재 중2병 소녀가 펼치는 두근두근 허세 로맨스. 중2병을 매개체로 모인 기상천외한 개성파 캐릭터 총출동. 중2병에 걸린 소녀 릿카를 좋아하게 된 유타. 과연 그녀의 중2병까지 사랑할 수 있을까.",애니메이션,https://image.wavve.com/v1/thumbnails/480_720_20_80/movieImg/MovieGroup/2023/GMV_EB01_EB000000067-Vertical_LogoY-re.jpg
436971,222007,49,0.2133333333333333,귀여운 여도적,T20210225069793,1,1,20220106003550,"가냘프고 볼품없는 16세 소녀 쟈닌느는 가출한 어머니 때문에 이모집에 얹혀산다. 어머니에 대한 그리움은 어린 쟈닌느에게 큰 상처가 되었고, 그것을 메우려 그녀는 도둑질을 한다. 또 환상의 세계를 그리며 영화를 보러 다니고, 영화관에서 만난 미셀과 관계를 갖는다.",드라마,https://image.wavve.com/v1/thumbnails/480_720_20_80/movieImg/MovieGroup/2022/GMV_CL01_JY0000012376-Vertical_LogoY.jpg
436971,370609,50,0.2133333333333333,배틀 인 데저트,T20230109092715,1,0,20230506011056,"사상 최대의 지뢰가 폭발한다! 전설의 지뢰제거반 실화! 살아있는 지뢰제거의 전설 디마 대위. 초대형 지뢰 폭발에서 홀로 살아남는다. 전쟁에 중독된 그는 또다시 최전방으로 향한다. 치열한 전투에서 부대장이 납치되고, 그를 구하기 위해 적진 깊이 들어간다.",액션/무협,https://image.wavve.com/v1/thumbnails/480_720_20_80/meta/image/202504/1744274983063317769.jpg
449791,430299,1,0.5,데드 우먼 워킹,T20231110103061,0,1,20231119064956,"도나, 남편과 시부모를 살해한 죄로 사형을 선고받는다.",드라마,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/No-Image-Placeholder.svg/1200px-No-Image-Placeholder.svg.png
449791,389108,2,0.4,판도라: 5-6화 반전 몰아보기,T20230331095452,0,1,20230331205752,판도라: 5-6화 반전 몰아보기.,드라마,https://image.wavve.com/v1/thumbnails/480_270_20_80/fz/202202/20220222/20944f5b1dfc2d7884a3816bdeb7ca26.jpg
449791,429584,3,0.4,고려 거란 전쟁-제작 비하인드,T20231103102904,0,1,20231103203850,고려 거란 전쟁 - 제작 비하인드.,드라마,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/No-Image-Placeholder.svg/1200px-No-Image-Placeholder.svg.png
449791,221159,4,0.36,대진제국 4: 대진부 (하),T20210219069639,0,1,20210401222853,"영우는 노애를 죽이려했다는 자백서를 받아내기 위해 관내후를 고문하다가, 실수로 그만 관내후를 죽여 버린다. 관내후를 구하기 위해 애써 분노를 꾹꾹 누르고 있던 영혜는 노애에게 복수를 다짐하고, 여불위 역시 노애 때문에 난감해진다.",액션/무협,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/No-Image-Placeholder.svg/1200px-No-Image-Placeholder.svg.png
449791,61434,5,0.3333333333333332,비밀의 숲-더 비기닝,T20170530026029,0,1,20220830114914,"조승우, 배두나의 미친 케미와 비하인드 스토리까지 최초 공개. 영화 소개 베테랑 김생민과 이준혁, 신혜선의 내레이션.",드라마,https://image.xportsnews.com/contents/images/upload/article/2017/0530/1496108561759544.jpg
449791,299254,6,0.3333333333333332,용의 눈물(중),1412300336,0,1,20220708082953,"삼족을 멸하지 않고 모두 방면하는 방원. 한편, 민씨는 금녀를 잡아 문초를 하고 악몽에 시달리던 이성계는 방과를 세자 방석으로 오인하는데...",드라마,https://image.wavve.com/v1/thumbnails/480_720_20_80/BMS/TVSeason/2023/K01_P011965-Vertical_LogoY.jpg
449791,366592,7,0.3,에밀리: 범죄의 유혹,T20221227092168,1,1,20230323010802,미대를 졸업했지만 경미한 폭행 전과 때문에 변변한 직장을 구하지 못한 에밀리가 학자금 빚을 갚기 위해 범죄에 연루되면서 벌어지는 일을 다루고 있는 영화.,드라마,https://image.wavve.com/v1/thumbnails/480_720_20_80/movieImg/MovieGroup/2022/GMV_CG01_NU0000011797-Vertical_LogoY.jpg
449791,414912,8,0.3,마피아 언더커버 시즌2,T20230808099964,0,1,20230814060521,납치된 아가타를 구하기 위해 다시 한번 잠입하는 마르코. 하지만 또다시 갈등에 놓이게 된다.,드라마,https://file.kinolights.com/m/content_poster/202308/18/f6a0b3f0-91e6-41e9-bedb-6898feef06c6.webp
449791,150268,9,0.2941176470588235,배틀 래틀,T20191018053766,1,1,20211019002114,"형제와 같은 세 친구가 월남전에 참전한다. 치열한 전투에서 친구들이 하나씩 죽어 나가고 복수의 광기로 베트콩을 무차별 사살한다. 퇴역 후, 결국 심각한 전쟁 트라우마로 고통받으며 절망적으로 무장강도를 벌이는데...",드라마,https://image.wavve.com/v1/thumbnails/480_720_20_80/movieImg/MovieGroup/2022/GMV_TW01_TW0000000406-Vertical_LogoY.jpg
449791,301587,10,0.2888888888888888,더 매니 세인츠 오브 뉴어크,T20220324083075,1,1,20220401154759,누적되어온 인종차별에 대한 불만이 폭발했던 1976년 뉴어크 폭동을 배경으로 훗날 마피아 패밀리의 보스가 되는 십 대 시절의 토니 소프라노의 이야기.,드라마,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/No-Image-Placeholder.svg/1200px-No-Image-Placeholder.svg.png
449791,232443,11,0.2857142857142857,(자막서비스)빈센조,T20210419071775,0,1,20230318054440,"이탈리아 마피아의 법률 자문, 고문, 책사를 담당하는 변호사, 콘실리에리. 까사노 패밀리의 콘실리에리였던 빈센조 까사노는 조직의 배신으로 이탈리아를 떠나 대한민국 서울에 착륙한다. 3년 전 숨겨둔 그것을 찾기 위해 [금가프라자]를 찾아가는데...",드라마,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/No-Image-Placeholder.svg/1200px-No-Image-Placeholder.svg.png
449791,190218,12,0.2857142857142857,리갈 하이 2 스페셜,T20200813063472,0,1,20200824094959,사야카는 석연찮은 심근경색으로 하임릭루골증후군을 앓고 있던 남편을 잃고 치료비를 갚기 위해 밤낮으로 일한다. 그러다 공갈로 가해자를 위협하여 돈을 뜯어낸 쿠죠에게 재판을 부탁한다.,드라마,https://image.wavve.com/v1/thumbnails/480_720_20_80/202008/20200812/00c58d7a291908c6d1cff104cef1fa69.jpg
449791,229328,13,0.2857142857142857,빈센조,T20210209069320,0,1,20220320063339,"이탈리아 마피아의 법률 자문, 고문, 책사를 담당하는 변호사, 콘실리에리. 까사노 패밀리의 콘실리에리였던 빈센조 까사노는 조직의 배신으로 이탈리아를 떠나 대한민국 서울에 착륙한다. 3년 전 숨겨둔 그것을 찾기 위해 [금가프라자]를 찾아가는데...",드라마,https://image.wavve.com/v1/thumbnails/480_720_20_80/movieImg/MovieGroup/2022/GMV_C901_SG0000135821-Vertical_LogoY.jpg
